-8.770039243874131474e-01,7.255209243082436088e-02,-1.607889472802700892e+00,6.000000000000000000e+00
-1.248403364776700997e+00,-4.163716266655131393e-01,-1.251379244628453735e+00,6.000000000000000000e+00
-6.192981603513879607e-01,-6.866710653490777361e-01,-1.300164868552260877e+00,6.000000000000000000e+00
6.806000789205036705e-01,-5.276712490076098661e-01,-1.286404847578807464e+00,6.000000000000000000e+00
1.635627300692051644e+00,-3.507842802674486227e-01,-1.115029743978410481e+00,6.000000000000000000e+00
1.415819438009552123e+00,-1.460723125304140002e-01,-8.986218622807534695e-01,6.000000000000000000e+00
-3.729617362433755301e-01,7.403503039191886570e-01,-9.211382578618659833e-01,6.000000000000000000e+00
-5.131839383984622138e-01,3.468263708373439669e-01,-1.009953065776997727e+00,6.000000000000000000e+00
9.345160365926067358e-01,-7.721333161365544484e-01,-9.386510201421482957e-01,6.000000000000000000e+00
1.226329899576422910e+00,-1.000695111018266026e+00,-8.198143209672820175e-01,6.000000000000000000e+00
1.139164709443107215e+00,-7.363582225322198305e-01,-4.545477312503408140e-01,6.000000000000000000e+00
1.540882529496393261e+00,-6.250584963997355414e-01,6.708297070975297038e-02,6.000000000000000000e+00
1.525723363413520328e+00,-3.388593044208773053e-01,5.199134240879650370e-01,6.000000000000000000e+00
1.135374903079185316e+00,1.182644929233219455e-01,7.926125037778404270e-01,6.000000000000000000e+00
9.307261906468081714e-01,3.885637447841884251e-01,9.602348268765140693e-01,6.000000000000000000e+00
1.237699279086312387e+00,1.520518552950153590e-01,1.094082439018835506e+00,6.000000000000000000e+00
1.366552161104324981e+00,-2.335221284859110569e-01,1.015275015290047600e+00,6.000000000000000000e+00
7.450264704521640802e-01,-5.475462779454872697e-01,6.962922001840865516e-01,6.000000000000000000e+00
2.826720731475150239e-01,-8.754830099358102968e-01,2.472144227878788070e-01,6.000000000000000000e+00
8.473508068774143753e-01,-1.129882176372142277e+00,9.710487503445233703e-02,6.000000000000000000e+00
1.252858441210997542e+00,-7.224457437918608838e-01,-5.300467533196712849e-02,6.000000000000000000e+00
1.131585136297139860e+00,-2.971219719901879164e-01,-3.048824186245667131e-02,6.000000000000000000e+00
1.317284884199097617e+00,-1.083099236130674464e-01,-2.293833965552362353e-01,6.000000000000000000e+00
1.446137758300735099e+00,-2.633344850700291562e-01,-4.920751312536623678e-01,6.000000000000000000e+00
1.006522040852111166e+00,-5.475462779454872697e-01,-7.660250768076093397e-01,6.000000000000000000e+00
2.788822272017164039e-01,-7.721333161365544484e-01,-1.003698553547131000e+00,6.000000000000000000e+00
-2.554781743624370827e-01,-9.311327173164707371e-01,-9.761784332104346262e-01,6.000000000000000000e+00
3.254584267558055521e-02,-8.814453525525529631e-01,-8.435816608022552732e-01,6.000000000000000000e+00
8.208223206574670749e-01,-6.826958934968818671e-01,-8.685999056961948295e-01,6.000000000000000000e+00
5.631164774576887799e-01,-3.984841213795011772e-01,-1.014956725207757593e+00,6.000000000000000000e+00
-1.304150789174081393e-01,-5.217089063908671998e-01,-1.211350021442234803e+00,6.000000000000000000e+00
-1.081652676401666957e+00,-8.516330167265124818e-01,-1.328935880882958775e+00,6.000000000000000000e+00
-1.926776012351123279e+00,-1.217332013085716813e+00,-1.203844591088436777e+00,6.000000000000000000e+00
-1.684229355025156138e+00,-1.433968915153167378e+00,-1.516572815574741995e+00,6.000000000000000000e+00
-1.797923150124048908e+00,-1.241181798714239060e+00,-1.879337634368644983e+00,6.000000000000000000e+00
-1.426523630571007617e+00,-1.231244491826075871e+00,-1.981912371802476702e+00,6.000000000000000000e+00
-7.860490466358051043e-01,-1.106032390743620253e+00,-1.863075672627610313e+00,6.000000000000000000e+00
1.879272307044787538e-01,-7.343706366061218960e-01,-1.551598353200271507e+00,6.000000000000000000e+00
1.734161854502505928e+00,-7.641831800129381680e-01,-1.170069958521873676e+00,6.000000000000000000e+00
9.420955701566974261e-01,-5.236963470104222251e-01,-1.192586380232915744e+00,6.000000000000000000e+00
-5.461934745773504990e-02,-4.720214793527167108e-01,-1.042476819414524192e+00,6.000000000000000000e+00
-1.631172224257754655e+00,-1.023473734155492254e-01,-1.008702186847961091e+00,6.000000000000000000e+00
-1.051334265072167540e+00,-2.494220270877476053e-01,-1.185080949879117940e+00,6.000000000000000000e+00
1.434768394623596288e+00,-9.609452607232870092e-01,-1.091262482533226219e+00,6.000000000000000000e+00
1.457507129894248799e+00,-6.349961146590619165e-01,-1.083757052179428415e+00,6.000000000000000000e+00
4.607922201961916486e-01,-2.673095323737597062e-01,-1.048731410034180245e+00,6.000000000000000000e+00
1.738661721989261805e-02,-2.335221284859110569e-01,-9.186364738738630464e-01,6.000000000000000000e+00
5.149475574956052099e-02,6.062711658425305739e-02,-8.423307426783240848e-01,6.000000000000000000e+00
4.304738880304457838e-01,1.043520141829627906e-01,-7.760323172793398561e-01,6.000000000000000000e+00
1.347603212406655926e+00,-4.759964021079819418e-01,-6.346791963934315106e-01,6.000000000000000000e+00
1.472666295977121953e+00,-7.224457437918608838e-01,-3.982566377778410938e-01,6.000000000000000000e+00
1.116425990005205371e+00,-4.143841237717254544e-01,3.205740695429382114e-02,6.000000000000000000e+00
1.233909472722390266e+00,-7.651000186092903055e-02,4.848878864624355800e-01,6.000000000000000000e+00
1.495405039164149796e+00,1.063394963186730241e-01,7.813542798573546166e-01,6.000000000000000000e+00
1.571200854537401437e+00,1.838517770471537749e-01,9.364674870415409247e-01,6.000000000000000000e+00
1.567411063610411270e+00,6.062711658425305739e-02,1.001514942056734636e+00,6.000000000000000000e+00
1.639417083306847767e+00,-1.719097671173444586e-01,8.751727341382813385e-01,6.000000000000000000e+00
1.142954515807029336e+00,-3.627092976301749538e-01,5.299207952093440976e-01,6.000000000000000000e+00
1.386599458828761400e-01,-5.694086852286869282e-01,1.271267924241165637e-01,6.000000000000000000e+00
8.560293386110504055e-02,-8.715078380836144278e-01,-3.299006687444921981e-02,6.000000000000000000e+00
6.654408534648157403e-01,-6.966083722372408138e-01,-9.803754227098804286e-02,6.000000000000000000e+00
8.018733680016105758e-01,-3.229594058190407568e-01,-1.017902783518307430e-01,6.000000000000000000e+00
7.980835220558119003e-01,-1.917846922648339669e-01,-1.430704118230019528e-01,6.000000000000000000e+00
1.112636183641283472e+00,-3.269343285743059879e-01,-3.106927349216755951e-01,6.000000000000000000e+00
1.086107657839459506e+00,-4.740089199722717361e-01,-5.271006819441566016e-01,6.000000000000000000e+00
4.645819473963604951e-01,-5.077963238601204132e-01,-7.372540644769114415e-01,6.000000000000000000e+00
-3.426436019870128247e-01,-6.131334997950865784e-01,-7.810360681648536030e-01,6.000000000000000000e+00
-7.443612557964168763e-01,-7.105207471872119207e-01,-9.161345984311062285e-01,6.000000000000000000e+00
-5.738206027299539436e-01,-7.582206298154197111e-01,-1.082506081795638009e+00,6.000000000000000000e+00
-1.417845771729276116e-01,-7.423207727297381764e-01,-1.235117413537067499e+00,6.000000000000000000e+00
-1.948417079403285401e-01,-6.389710789304824390e-01,-1.262637455483974769e+00,6.000000000000000000e+00
-5.738206027299539436e-01,-7.562330438893217766e-01,-1.337692281620547430e+00,6.000000000000000000e+00
-1.350727899111334729e+00,-9.052953457618507782e-01,-1.350201462859858648e+00,6.000000000000000000e+00
-1.850980280891450613e+00,-1.076219847336803870e+00,-1.337692281620547430e+00,6.000000000000000000e+00
-1.904037411658851431e+00,-1.044419925584665565e+00,-1.527831026430263028e+00,6.000000000000000000e+00
-1.619803121821002279e+00,-7.025709224347592707e-01,-1.841810221300358652e+00,6.000000000000000000e+00
-9.755384148668644340e-01,-3.388593044208773053e-01,-2.091992800889403092e+00,6.000000000000000000e+00
-2.895863524739815675e-01,-1.489774428275013503e-02,-2.094494611007335472e+00,6.000000000000000000e+00
1.146744322170951236e+00,-2.732719995389678580e-01,-1.823046449441391381e+00,6.000000000000000000e+00
2.063873662379911877e+00,-9.351076815878912596e-01,-1.572863869852347163e+00,6.000000000000000000e+00
-2.251599609423211856e-01,-6.787209292254613446e-01,-1.536587427167851461e+00,6.000000000000000000e+00
-1.820661750816320756e+00,-4.561214769604922670e-01,-1.526580056046472622e+00,6.000000000000000000e+00
-9.149017505353727042e-01,-7.303957761250893244e-01,-1.494056393863699927e+00,6.000000000000000000e+00
3.849963699908887649e-01,-6.369834930043845045e-01,-1.346448682358135862e+00,6.000000000000000000e+00
6.351225608809464296e-01,-1.719097671173444586e-01,-1.210099181708092608e+00,6.000000000000000000e+00
1.879272307044787538e-01,2.683969193832697400e-02,-1.130040735335654745e+00,6.000000000000000000e+00
2.117646316569125539e-02,-9.042248060128818543e-02,-1.067495090438393524e+00,6.000000000000000000e+00
-6.306674606975238850e-01,1.659642717611416740e-01,-1.012454928154789657e+00,6.000000000000000000e+00
1.424497522467981503e-01,-4.382340962229456793e-01,-1.034971336800867059e+00,6.000000000000000000e+00
1.055789325673713641e+00,-8.575954631336433209e-01,-8.886145172893042954e-01,6.000000000000000000e+00
8.852487517710042608e-01,-5.793461374233930261e-01,-5.658790131363740095e-01,6.000000000000000000e+00
1.017891420362000421e+00,-3.786091547158564885e-01,-9.678662414705689609e-02,6.000000000000000000e+00
1.385501105843806258e+00,-3.130218705920244648e-01,2.659781162570571400e-01,6.000000000000000000e+00
1.343813421875484693e+00,-1.480598776984345111e-01,5.411790060648651313e-01,6.000000000000000000e+00
1.078528084693492373e+00,-2.972726920023778703e-03,7.625905733232114514e-01,6.000000000000000000e+00
1.430978600134237277e+00,-9.837249217643903587e-02,8.851800138049064071e-01,6.000000000000000000e+00
1.772059759814219149e+00,-1.401098453652060427e-01,9.689912014841728372e-01,6.000000000000000000e+00
1.760690400095268338e+00,-1.291024138896247099e-02,9.014418840911871955e-01,6.000000000000000000e+00
1.135374903079185316e+00,1.888968036317594662e-02,6.237392625552355963e-01,6.000000000000000000e+00
5.403777976016633788e-01,-2.772470468426984080e-01,3.147637140509347842e-01,6.000000000000000000e+00
